timestamp_s,session_state,charger_voltage_v,pack_voltage_v,charge_current_a,charge_power_kw,soc_pct,pack_temp_c,connector_temp_c,cell_delta_v_mv,insulation_kohm,pilot_duty_pct,line_freq_hz,voltage_ripple_v,dI_dt_a_per_s,anomaly_label,anomaly_score_0_1
123.650,CC_CHARGING,365.686,366.813,104.804,38.443,52.139,30.419,32.267,15.526,775.355,58.262,60.021,0.892,-5.859,VOLTAGE_SAG,0.888
123.700,CC_CHARGING,366.392,367.277,102.834,37.769,52.143,30.484,32.325,15.256,773.395,58.338,59.974,0.848,-39.396,VOLTAGE_SAG,0.873
123.750,CC_CHARGING,366.422,366.459,104.176,38.176,52.148,30.417,32.229,14.759,775.456,58.150,60.029,0.875,26.838,VOLTAGE_SAG,0.888
123.800,CC_CHARGING,365.296,367.167,104.529,38.380,52.152,30.443,32.214,15.555,773.452,58.095,60.018,0.842,7.067,VOLTAGE_SAG,0.877
123.850,CC_CHARGING,365.856,366.739,102.395,37.552,52.156,30.411,32.290,15.712,776.033,58.273,60.028,0.887,-42.683,VOLTAGE_SAG,0.881
123.900,CC_CHARGING,365.212,366.396,104.259,38.200,52.160,30.429,32.362,15.008,774.151,58.435,60.004,0.890,37.280,VOLTAGE_SAG,0.913
123.950,CC_CHARGING,365.458,366.408,102.441,37.535,52.164,30.312,32.386,15.749,776.169,58.392,60.023,0.864,-36.367,VOLTAGE_SAG,0.902
124.000,CC_CHARGING,365.502,366.633,104.858,38.444,52.168,30.473,32.222,15.198,774.216,58.253,59.983,0.935,48.340,VOLTAGE_SAG,0.896
124.050,CC_CHARGING,365.541,367.067,103.287,37.913,52.172,30.479,32.270,14.895,774.706,58.347,59.975,0.858,-31.412,VOLTAGE_SAG,0.926
124.100,CC_CHARGING,365.404,366.505,102.130,37.431,52.176,30.418,32.304,15.179,775.726,58.475,59.972,0.928,-23.144,VOLTAGE_SAG,0.870
124.150,CC_CHARGING,366.012,367.133,103.634,38.047,52.180,30.293,32.425,14.663,775.813,58.169,60.000,0.891,30.072,VOLTAGE_SAG,0.874
124.200,CC_CHARGING,365.551,367.066,102.145,37.494,52.184,30.358,32.278,15.511,776.284,58.331,60.009,0.858,-29.765,VOLTAGE_SAG,0.916
124.250,CC_CHARGING,366.288,367.392,102.853,37.787,52.189,30.342,32.327,15.216,774.220,58.109,59.973,0.894,14.156,VOLTAGE_SAG,0.868
124.300,CC_CHARGING,365.074,367.302,102.585,37.680,52.193,30.338,32.450,15.444,774.782,58.152,60.013,0.863,-5.368,VOLTAGE_SAG,0.910
124.350,CC_CHARGING,365.808,366.999,105.008,38.538,52.197,30.343,32.424,15.119,774.266,58.133,60.023,0.865,48.469,VOLTAGE_SAG,0.882
124.400,CC_CHARGING,365.318,367.352,102.476,37.645,52.201,30.318,32.304,15.670,775.793,58.516,59.997,0.848,-50.640,VOLTAGE_SAG,0.894
124.450,CC_CHARGING,365.822,366.925,104.225,38.243,52.205,30.339,32.418,14.896,775.707,58.057,60.029,0.845,34.983,VOLTAGE_SAG,0.897
124.500,CC_CHARGING,365.147,366.790,103.776,38.064,52.209,30.450,32.382,15.128,775.276,58.094,60.027,0.882,-8.976,VOLTAGE_SAG,0.909
124.550,CC_CHARGING,366.254,367.301,104.684,38.451,52.213,30.371,32.453,15.661,776.155,58.320,59.992,0.903,18.150,VOLTAGE_SAG,0.918
124.600,CC_CHARGING,366.055,367.422,104.529,38.406,52.217,30.463,32.333,15.594,775.093,58.465,59.999,0.909,-3.098,VOLTAGE_SAG,0.893
124.650,CC_CHARGING,365.249,366.867,103.291,37.894,52.221,30.467,32.369,15.599,775.090,58.505,60.029,0.915,-24.770,VOLTAGE_SAG,0.873
124.700,CC_CHARGING,365.599,366.649,103.044,37.781,52.225,30.319,32.268,15.558,776.232,58.079,59.998,0.857,-4.938,VOLTAGE_SAG,0.881
124.750,CC_CHARGING,366.333,366.643,102.982,37.758,52.230,30.485,32.214,15.580,775.189,58.283,59.995,0.869,-1.243,VOLTAGE_SAG,0.901
124.800,CC_CHARGING,365.771,367.329,104.514,38.391,52.234,30.487,32.269,15.507,774.808,58.399,60.009,0.872,30.646,VOLTAGE_SAG,0.921
124.850,CC_CHARGING,366.255,367.473,102.709,37.743,52.238,30.394,32.447,15.388,776.051,58.206,59.977,0.887,-36.095,VOLTAGE_SAG,0.885
124.900,CC_CHARGING,365.670,367.012,102.295,37.543,52.242,30.466,32.323,14.868,772.554,58.403,59.972,0.876,-8.292,VOLTAGE_SAG,0.918
124.950,CC_CHARGING,365.159,366.639,103.199,37.837,52.246,30.411,32.440,15.008,774.051,58.208,59.978,0.848,18.092,VOLTAGE_SAG,0.908
125.000,CC_CHARGING,365.042,366.776,104.883,38.469,52.250,30.482,32.436,14.976,772.223,58.060,60.001,0.922,33.672,VOLTAGE_SAG,0.891
125.050,CC_CHARGING,366.306,366.854,103.361,37.918,52.254,30.402,32.285,14.641,775.347,58.450,59.997,0.852,-30.443,VOLTAGE_SAG,0.915
125.100,CC_CHARGING,366.179,367.511,102.895,37.815,52.258,30.328,32.256,15.490,773.087,58.318,60.005,0.836,-9.315,VOLTAGE_SAG,0.891
125.150,CC_CHARGING,365.959,367.226,101.961,37.443,52.262,30.369,32.354,15.400,774.785,58.225,59.996,0.882,-18.671,VOLTAGE_SAG,0.892
125.200,CC_CHARGING,366.198,366.678,105.398,38.647,52.266,30.360,32.336,14.941,773.228,58.225,59.995,0.850,68.736,VOLTAGE_SAG,0.928
125.250,CC_CHARGING,366.257,367.419,104.356,38.342,52.270,30.446,32.298,14.759,772.659,58.204,59.988,0.907,-20.843,VOLTAGE_SAG,0.898
125.300,CC_CHARGING,366.075,367.340,104.034,38.216,52.275,30.514,32.286,15.748,774.372,58.264,59.996,0.919,-6.447,VOLTAGE_SAG,0.884
125.350,CC_CHARGING,365.946,367.102,103.222,37.893,52.279,30.399,32.327,14.868,774.975,58.503,59.991,0.898,-16.241,VOLTAGE_SAG,0.904
125.400,CC_CHARGING,365.363,367.418,105.092,38.613,52.283,30.486,32.250,15.014,773.379,58.502,60.023,0.897,37.401,VOLTAGE_SAG,0.885
125.450,CC_CHARGING,365.468,367.295,105.007,38.569,52.287,30.351,32.259,14.852,772.854,58.546,60.017,0.841,-1.685,VOLTAGE_SAG,0.884
125.500,CC_CHARGING,365.285,367.075,103.021,37.816,52.291,30.433,32.500,15.435,774.731,58.078,60.015,0.849,-39.737,VOLTAGE_SAG,0.884
125.550,CC_CHARGING,365.256,366.787,104.814,38.444,52.295,30.437,32.355,14.967,773.193,58.292,59.977,0.912,35.869,VOLTAGE_SAG,0.926
125.600,CC_CHARGING,365.451,367.084,105.100,38.581,52.299,30.532,32.332,15.741,772.617,58.172,59.978,0.874,5.729,VOLTAGE_SAG,0.926
125.650,CC_CHARGING,365.854,367.227,104.064,38.215,52.303,30.447,32.423,14.647,775.411,58.445,60.026,0.839,-20.733,VOLTAGE_SAG,0.913
125.700,CC_CHARGING,365.244,367.554,102.967,37.846,52.307,30.520,32.479,14.667,773.207,58.540,60.008,0.909,-21.942,VOLTAGE_SAG,0.903
125.750,CC_CHARGING,366.244,367.260,104.210,38.272,52.312,30.526,32.496,15.691,774.805,58.512,59.995,0.852,24.858,VOLTAGE_SAG,0.888
125.800,CC_CHARGING,365.994,366.936,104.646,38.399,52.316,30.314,32.232,15.041,773.195,58.507,59.994,0.890,8.737,VOLTAGE_SAG,0.870
125.850,CC_CHARGING,365.322,367.532,103.481,38.033,52.320,30.520,32.280,15.788,772.267,58.343,59.978,0.864,-23.300,VOLTAGE_SAG,0.912
125.900,CC_CHARGING,365.646,367.431,102.696,37.734,52.324,30.442,32.431,15.485,773.945,58.082,60.010,0.877,-15.713,VOLTAGE_SAG,0.900
125.950,CC_CHARGING,365.775,367.227,102.814,37.756,52.328,30.470,32.370,14.967,774.101,58.456,59.999,0.857,2.356,VOLTAGE_SAG,0.861
126.000,CC_CHARGING,366.284,367.123,103.974,38.171,52.332,30.318,32.409,14.765,772.587,58.546,60.006,0.838,23.200,VOLTAGE_SAG,0.861
126.050,CC_CHARGING,365.595,367.209,103.137,37.873,52.336,30.509,32.422,14.805,772.146,58.069,60.013,0.906,-16.723,VOLTAGE_SAG,0.892
126.100,CC_CHARGING,365.873,367.421,105.355,38.710,52.340,30.395,32.481,15.072,774.602,58.052,59.974,0.850,44.354,VOLTAGE_SAG,0.875
126.150,CC_CHARGING,365.486,367.506,102.557,37.690,52.344,30.523,32.516,14.862,772.624,58.328,60.029,0.852,-55.959,VOLTAGE_SAG,0.907
126.200,CC_CHARGING,366.233,367.275,103.031,37.841,52.348,30.443,32.430,15.037,774.801,58.330,59.996,0.912,9.482,VOLTAGE_SAG,0.902
126.250,CC_CHARGING,366.684,367.219,104.371,38.327,52.352,30.447,32.285,15.694,775.371,58.526,60.009,0.847,26.795,VOLTAGE_SAG,0.885
126.300,CC_CHARGING,366.379,367.638,103.818,38.167,52.357,30.453,32.251,15.200,774.251,58.084,60.027,0.879,-11.056,VOLTAGE_SAG,0.875
126.350,CC_CHARGING,366.254,367.307,102.398,37.612,52.361,30.451,32.452,15.756,774.564,58.189,59.986,0.915,-28.402,VOLTAGE_SAG,0.919
126.400,CC_CHARGING,367.037,367.325,102.509,37.654,52.365,30.467,32.406,14.968,773.625,58.385,60.011,0.860,2.223,VOLTAGE_SAG,0.884
126.450,CC_CHARGING,367.048,367.242,102.286,37.564,52.369,30.446,32.306,15.504,775.317,58.497,60.027,0.886,-4.471,VOLTAGE_SAG,0.909
126.500,CC_CHARGING,366.912,367.601,104.136,38.281,52.373,30.536,32.369,14.982,774.685,58.179,60.010,0.878,37.014,VOLTAGE_SAG,0.896
126.550,CC_CHARGING,366.644,367.578,104.789,38.518,52.377,30.540,32.436,15.406,774.233,58.075,60.000,0.828,13.057,VOLTAGE_SAG,0.914
126.600,CC_CHARGING,365.896,367.179,104.485,38.365,52.381,30.432,32.309,15.117,774.858,58.272,60.026,0.858,-6.090,VOLTAGE_SAG,0.877
126.650,CC_CHARGING,366.562,367.259,104.650,38.434,52.385,30.342,32.524,14.612,771.941,58.333,59.986,0.883,3.304,VOLTAGE_SAG,0.899
126.700,CC_CHARGING,367.174,367.334,103.015,37.841,52.389,30.468,32.309,14.795,771.424,58.213,60.030,0.829,-32.691,VOLTAGE_SAG,0.903
126.750,CC_CHARGING,366.854,367.143,103.491,37.996,52.394,30.341,32.329,14.972,774.475,58.317,60.006,0.885,9.519,VOLTAGE_SAG,0.901
126.800,CC_CHARGING,366.669,367.145,105.470,38.723,52.398,30.509,32.433,15.353,773.119,58.375,60.010,0.835,39.575,VOLTAGE_SAG,0.915
126.850,CC_CHARGING,366.554,367.537,103.687,38.109,52.402,30.548,32.339,15.140,771.920,58.084,60.006,0.923,-35.661,VOLTAGE_SAG,0.886
126.900,CC_CHARGING,366.883,367.612,104.611,38.456,52.406,30.372,32.548,15.692,771.987,58.519,60.015,0.844,18.473,VOLTAGE_SAG,0.863
126.950,CC_CHARGING,366.318,367.433,104.298,38.322,52.410,30.535,32.491,15.297,773.995,58.297,59.975,0.870,-6.262,VOLTAGE_SAG,0.913
127.000,CC_CHARGING,366.949,367.421,102.814,37.776,52.414,30.514,32.456,14.639,772.192,58.394,60.004,0.916,-29.678,VOLTAGE_SAG,0.925
127.050,CC_CHARGING,367.210,367.392,103.326,37.961,52.418,30.338,32.528,15.338,771.282,58.307,59.989,0.888,10.244,VOLTAGE_SAG,0.877
127.100,CC_CHARGING,366.831,366.998,103.591,38.017,52.422,30.449,32.287,15.095,771.300,58.434,60.030,0.831,5.292,VOLTAGE_SAG,0.875
127.150,CC_CHARGING,367.289,367.583,103.674,38.109,52.426,30.500,32.531,15.480,772.845,58.547,59.995,0.823,1.680,VOLTAGE_SAG,0.911
127.200,CC_CHARGING,366.651,367.314,104.918,38.538,52.430,30.533,32.425,15.492,772.048,58.216,59.971,0.866,24.864,VOLTAGE_SAG,0.880
127.250,CC_CHARGING,367.661,367.858,102.091,37.555,52.434,30.483,32.479,15.516,771.518,58.353,59.973,0.837,-56.533,VOLTAGE_SAG,0.914
127.300,CC_CHARGING,367.610,366.996,103.090,37.834,52.439,30.387,32.576,14.754,773.893,58.399,60.011,0.845,19.986,VOLTAGE_SAG,0.897
127.350,CC_CHARGING,367.469,367.097,102.589,37.660,52.443,30.461,32.573,14.731,772.960,58.360,60.005,0.914,-10.018,VOLTAGE_SAG,0.923
127.400,CC_CHARGING,367.094,367.073,102.224,37.524,52.447,30.476,32.433,15.209,773.269,58.425,60.006,0.868,-7.306,VOLTAGE_SAG,0.896
127.450,CC_CHARGING,366.612,367.815,102.320,37.635,52.451,30.428,32.293,15.096,773.205,58.451,59.978,0.913,1.926,VOLTAGE_SAG,0.926
127.500,CC_CHARGING,367.178,367.578,103.608,38.084,52.455,30.394,32.342,15.336,772.525,58.217,60.023,0.908,25.748,VOLTAGE_SAG,0.884
127.550,CC_CHARGING,367.439,367.012,105.274,38.637,52.459,30.503,32.428,15.696,771.731,58.206,59.978,0.887,33.325,VOLTAGE_SAG,0.923
127.600,CC_CHARGING,367.017,367.473,104.442,38.379,52.463,30.472,32.331,15.094,772.267,58.329,60.003,0.873,-16.651,VOLTAGE_SAG,0.899
127.650,CC_CHARGING,367.319,367.220,104.025,38.200,52.467,30.422,32.329,15.266,770.946,58.344,60.004,0.885,-8.338,VOLTAGE_SAG,0.875
127.700,CC_CHARGING,367.968,367.040,103.537,38.002,52.471,30.448,32.347,15.219,774.722,58.516,60.009,0.855,-9.748,VOLTAGE_SAG,0.874
127.750,CC_CHARGING,367.033,367.006,104.881,38.492,52.475,30.380,32.560,14.904,774.614,58.288,59.992,0.918,26.865,VOLTAGE_SAG,0.885
127.800,CC_CHARGING,367.075,367.224,103.488,38.003,52.480,30.518,32.311,15.439,773.696,58.141,60.028,0.858,-27.848,VOLTAGE_SAG,0.896
127.850,CC_CHARGING,367.513,367.635,103.590,38.083,52.484,30.495,32.364,15.230,773.386,58.402,60.005,0.861,2.036,VOLTAGE_SAG,0.909
127.900,CC_CHARGING,367.266,367.262,103.363,37.961,52.488,30.480,32.572,15.598,770.999,58.209,59.989,0.867,-4.532,VOLTAGE_SAG,0.867
127.950,CC_CHARGING,367.446,367.946,105.239,38.722,52.492,30.379,32.357,15.505,771.210,58.244,60.020,0.840,37.504,VOLTAGE_SAG,0.914
128.000,CC_CHARGING,367.712,367.328,104.168,38.264,52.496,30.530,32.442,15.136,772.239,58.139,60.023,0.842,-21.411,VOLTAGE_SAG,0.920
128.050,CC_CHARGING,367.205,367.651,103.430,38.026,52.500,30.536,32.481,15.634,771.488,58.317,59.990,0.916,-14.750,VOLTAGE_SAG,0.902
128.100,CC_CHARGING,367.755,367.372,102.592,37.689,52.504,30.431,32.462,15.681,771.594,58.147,59.979,0.849,-16.779,VOLTAGE_SAG,0.872
128.150,CC_CHARGING,367.576,367.719,102.736,37.778,52.508,30.481,32.367,15.232,774.073,58.202,59.996,0.869,2.883,VOLTAGE_SAG,0.904
128.200,CC_CHARGING,367.945,367.912,103.163,37.955,52.512,30.432,32.480,15.570,771.607,58.181,59.990,0.817,8.555,VOLTAGE_SAG,0.920
128.250,CC_CHARGING,368.124,367.737,104.443,38.408,52.517,30.503,32.552,15.476,771.387,58.320,60.027,0.913,25.591,VOLTAGE_SAG,0.899
128.300,CC_CHARGING,368.022,367.500,105.355,38.718,52.521,30.540,32.450,15.391,771.543,58.482,60.005,0.822,18.243,VOLTAGE_SAG,0.881
128.350,CC_CHARGING,368.408,367.171,103.661,38.061,52.525,30.546,32.414,15.434,771.889,58.157,59.971,0.863,-33.873,VOLTAGE_SAG,0.904
128.400,CC_CHARGING,368.097,367.193,103.643,38.057,52.529,30.515,32.444,15.051,774.345,58.364,60.016,0.890,-0.362,VOLTAGE_SAG,0.920
128.450,CC_CHARGING,368.509,367.932,104.225,38.348,52.533,30.508,32.610,15.420,774.153,58.298,60.006,0.820,11.642,VOLTAGE_SAG,0.904
128.500,CC_CHARGING,368.691,367.123,102.762,37.726,52.537,30.498,32.357,15.036,771.606,58.354,60.026,0.850,-29.272,VOLTAGE_SAG,0.892
128.550,CC_CHARGING,367.897,367.961,103.952,38.250,52.541,30.525,32.321,14.581,773.349,58.136,59.975,0.899,23.799,VOLTAGE_SAG,0.875
128.600,CC_CHARGING,367.919,367.251,105.126,38.608,52.545,30.402,32.410,14.820,772.699,58.161,60.023,0.832,23.488,VOLTAGE_SAG,0.875
128.650,CC_CHARGING,369.039,367.691,105.330,38.729,52.549,30.523,32.376,15.025,773.133,58.498,60.019,0.866,4.079,VOLTAGE_SAG,0.876
128.700,CC_CHARGING,368.487,367.795,104.769,38.534,52.553,30.494,32.407,14.933,773.647,58.488,60.007,0.905,-11.224,VOLTAGE_SAG,0.901
128.750,CC_CHARGING,368.380,367.760,102.696,37.768,52.558,30.566,32.518,15.674,771.338,58.380,60.020,0.879,-41.454,VOLTAGE_SAG,0.873
128.800,CC_CHARGING,368.872,367.457,105.535,38.779,52.562,30.384,32.579,15.623,773.291,58.500,59.991,0.851,56.767,VOLTAGE_SAG,0.876
128.850,CC_CHARGING,368.819,367.878,104.908,38.593,52.566,30.411,32.401,15.460,770.807,58.517,60.025,0.851,-12.529,VOLTAGE_SAG,0.904
128.900,CC_CHARGING,369.019,367.230,104.627,38.422,52.570,30.357,32.520,15.695,772.426,58.513,60.023,0.910,-5.620,VOLTAGE_SAG,0.885
128.950,CC_CHARGING,368.655,367.318,102.646,37.704,52.574,30.534,32.358,15.692,772.795,58.274,59.984,0.891,-39.621,VOLTAGE_SAG,0.916
129.000,CC_CHARGING,368.723,367.637,102.550,37.701,52.578,30.389,32.385,15.444,773.098,58.296,59.977,0.909,-1.921,VOLTAGE_SAG,0.883
129.050,CC_CHARGING,368.115,367.736,102.823,37.812,52.582,30.461,32.369,14.922,772.455,58.481,60.025,0.880,5.461,VOLTAGE_SAG,0.923
129.100,CC_CHARGING,369.175,367.747,102.615,37.736,52.586,30.450,32.486,15.159,773.757,58.093,59.983,0.815,-4.165,VOLTAGE_SAG,0.860
129.150,CC_CHARGING,368.175,367.488,102.742,37.756,52.590,30.382,32.575,15.349,774.033,58.297,60.024,0.881,2.547,VOLTAGE_SAG,0.872
129.200,CC_CHARGING,369.224,367.435,105.464,38.751,52.594,30.426,32.621,14.661,772.947,58.534,60.004,0.868,54.429,VOLTAGE_SAG,0.929
129.250,CC_CHARGING,368.897,367.559,105.632,38.826,52.599,30.411,32.632,15.167,773.424,58.311,59.999,0.852,3.360,VOLTAGE_SAG,0.930
129.300,CC_CHARGING,368.950,367.565,104.992,38.591,52.603,30.423,32.442,15.255,771.199,58.389,60.007,0.828,-12.793,VOLTAGE_SAG,0.896
129.350,CC_CHARGING,369.137,367.759,102.168,37.573,52.607,30.580,32.443,14.706,772.333,58.335,59.984,0.878,-56.487,VOLTAGE_SAG,0.875
129.400,CC_CHARGING,369.036,368.145,102.989,37.915,52.611,30.368,32.385,14.629,771.773,58.300,60.021,0.827,16.417,VOLTAGE_SAG,0.924
129.450,CC_CHARGING,369.090,367.840,104.750,38.531,52.615,30.443,32.543,15.747,771.103,58.364,59.993,0.848,35.235,VOLTAGE_SAG,0.861
129.500,CC_CHARGING,368.863,367.455,104.756,38.493,52.619,30.418,32.441,15.513,771.913,58.447,60.003,0.853,0.113,VOLTAGE_SAG,0.868
129.550,CC_CHARGING,368.515,367.446,104.269,38.313,52.623,30.537,32.379,15.700,769.867,58.136,59.980,0.843,-9.734,VOLTAGE_SAG,0.907
129.600,CC_CHARGING,369.701,367.955,102.504,37.717,52.627,30.368,32.515,15.318,772.017,58.256,59.988,0.835,-35.298,VOLTAGE_SAG,0.906
129.650,CC_CHARGING,369.682,367.537,105.313,38.706,52.631,30.500,32.516,15.714,770.518,58.460,60.005,0.839,56.174,VOLTAGE_SAG,0.929
129.700,CC_CHARGING,369.571,368.034,102.462,37.709,52.635,30.600,32.562,15.263,772.752,58.122,59.988,0.834,-57.023,VOLTAGE_SAG,0.869
129.750,CC_CHARGING,369.587,367.525,103.159,37.913,52.639,30.394,32.525,15.278,771.229,58.246,60.014,0.853,13.938,VOLTAGE_SAG,0.890
129.800,CC_CHARGING,369.846,367.608,103.565,38.071,52.644,30.484,32.619,14.739,772.427,58.174,59.996,0.859,8.129,VOLTAGE_SAG,0.898
129.850,CC_CHARGING,368.610,367.505,104.088,38.253,52.648,30.557,32.525,14.994,771.809,58.362,60.026,0.878,10.455,VOLTAGE_SAG,0.906
129.900,CC_CHARGING,369.886,368.122,105.638,38.888,52.652,30.480,32.620,15.635,772.241,58.428,60.013,0.887,31.008,VOLTAGE_SAG,0.899
129.950,CC_CHARGING,368.632,367.530,102.290,37.595,52.656,30.460,32.499,14.845,772.548,58.218,59.989,0.815,-66.962,VOLTAGE_SAG,0.904
130.000,CC_CHARGING,369.074,368.067,104.639,38.514,52.660,30.588,32.623,14.915,770.158,58.453,60.017,0.829,46.977,VOLTAGE_SAG,0.861
130.050,CC_CHARGING,369.765,368.033,103.300,38.018,52.664,30.409,32.519,14.784,771.204,58.226,59.996,0.807,-26.785,VOLTAGE_SAG,0.899
130.100,CC_CHARGING,369.837,368.169,105.461,38.827,52.668,30.391,32.458,14.956,772.123,58.439,60.019,0.853,43.217,VOLTAGE_SAG,0.873
130.150,CC_CHARGING,369.177,367.638,104.740,38.507,52.672,30.550,32.428,15.653,770.865,58.324,60.009,0.881,-14.406,VOLTAGE_SAG,0.925
130.200,CC_CHARGING,369.127,367.610,105.427,38.756,52.676,30.425,32.558,15.141,772.027,58.518,60.010,0.832,13.725,VOLTAGE_SAG,0.918
130.250,CC_CHARGING,369.116,367.751,104.069,38.272,52.681,30.428,32.674,15.496,770.832,58.494,60.002,0.852,-27.144,VOLTAGE_SAG,0.870
130.300,CC_CHARGING,368.821,368.175,103.835,38.230,52.685,30.559,32.440,14.741,770.598,58.088,59.999,0.824,-4.682,VOLTAGE_SAG,0.926
130.350,CC_CHARGING,369.983,367.762,102.289,37.618,52.689,30.473,32.506,15.308,770.041,58.479,59.982,0.804,-30.935,VOLTAGE_SAG,0.927
130.400,CC_CHARGING,369.903,368.194,102.312,37.671,52.693,30.503,32.588,14.748,770.796,58.348,60.026,0.868,0.473,VOLTAGE_SAG,0.888
130.450,CC_CHARGING,370.075,368.225,105.410,38.815,52.697,30.597,32.465,14.977,769.621,58.210,60.003,0.875,61.956,VOLTAGE_SAG,0.890
130.500,CC_CHARGING,370.155,368.241,102.446,37.725,52.701,30.428,32.533,15.402,771.290,58.139,59.971,0.812,-59.275,VOLTAGE_SAG,0.927
130.550,CC_CHARGING,369.418,368.312,102.760,37.848,52.705,30.569,32.401,15.579,771.786,58.420,60.029,0.853,6.276,VOLTAGE_SAG,0.884
130.600,CC_CHARGING,370.234,367.786,103.823,38.184,52.709,30.585,32.609,15.374,772.743,58.521,60.026,0.883,21.248,VOLTAGE_SAG,0.900
130.650,CC_CHARGING,369.676,367.787,102.161,37.573,52.713,30.563,32.510,14.995,769.590,58.133,59.994,0.808,-33.241,VOLTAGE_SAG,0.923
130.700,CC_CHARGING,370.165,367.501,104.828,38.524,52.717,30.443,32.498,14.790,772.117,58.151,60.026,0.831,53.353,VOLTAGE_SAG,0.922
130.750,CC_CHARGING,369.788,367.462,104.130,38.264,52.721,30.502,32.614,14.600,772.582,58.202,59.995,0.847,-13.973,VOLTAGE_SAG,0.905
130.800,CC_CHARGING,370.009,368.304,102.291,37.674,52.726,30.397,32.414,15.081,770.217,58.186,59.998,0.856,-36.770,VOLTAGE_SAG,0.880
130.850,CC_CHARGING,369.472,367.501,102.215,37.564,52.730,30.456,32.654,14.881,769.708,58.433,60.013,0.843,-1.518,VOLTAGE_SAG,0.872
130.900,CC_CHARGING,369.714,367.681,103.152,37.927,52.734,30.496,32.672,15.278,772.840,58.404,59.998,0.826,18.738,VOLTAGE_SAG,0.887
130.950,CC_CHARGING,369.900,368.105,103.619,38.143,52.738,30.466,32.609,15.724,770.507,58.293,60.012,0.820,9.339,VOLTAGE_SAG,0.879
131.000,CC_CHARGING,370.276,368.047,105.373,38.782,52.742,30.618,32.546,14.693,769.855,58.412,59.978,0.796,35.072,VOLTAGE_SAG,0.877
131.050,CC_CHARGING,369.926,367.605,102.469,37.668,52.746,30.531,32.672,15.462,770.268,58.187,59.993,0.868,-58.071,VOLTAGE_SAG,0.889
131.100,CC_CHARGING,369.530,367.519,102.370,37.623,52.750,30.496,32.477,15.144,770.156,58.170,59.992,0.845,-1.977,VOLTAGE_SAG,0.899
131.150,CC_CHARGING,369.997,368.389,105.486,38.860,52.754,30.521,32.414,15.242,771.477,58.247,59.986,0.885,62.322,VOLTAGE_SAG,0.899
131.200,CC_CHARGING,369.333,368.491,104.474,38.498,52.758,30.512,32.420,14.560,770.054,58.062,60.004,0.867,-20.245,VOLTAGE_SAG,0.928
131.250,CC_CHARGING,370.108,368.098,105.260,38.746,52.763,30.434,32.559,14.793,771.128,58.160,60.003,0.842,15.719,VOLTAGE_SAG,0.883
131.300,CC_CHARGING,369.321,367.805,103.233,37.969,52.767,30.630,32.452,15.354,770.604,58.292,59.984,0.807,-40.544,VOLTAGE_SAG,0.876
131.350,CC_CHARGING,369.284,368.169,103.529,38.116,52.771,30.557,32.611,14.593,770.841,58.490,60.020,0.823,5.919,VOLTAGE_SAG,0.917
131.400,CC_CHARGING,370.050,368.391,102.530,37.771,52.775,30.445,32.629,14.973,771.368,58.138,60.010,0.883,-19.983,VOLTAGE_SAG,0.904
131.450,CC_CHARGING,369.700,368.076,103.770,38.195,52.779,30.511,32.537,15.037,769.370,58.425,59.997,0.798,24.813,VOLTAGE_SAG,0.871
131.500,CC_CHARGING,369.724,368.231,105.568,38.873,52.783,30.431,32.515,15.249,769.393,58.287,60.006,0.873,35.946,VOLTAGE_SAG,0.870
131.550,CC_CHARGING,369.389,368.089,103.733,38.183,52.787,30.546,32.703,15.263,772.546,58.278,60.029,0.868,-36.698,VOLTAGE_SAG,0.924
131.600,CC_CHARGING,369.866,367.613,102.695,37.752,52.791,30.402,32.538,15.029,771.555,58.189,59.984,0.853,-20.754,VOLTAGE_SAG,0.922
131.650,CC_CHARGING,370.109,368.001,104.680,38.522,52.795,30.405,32.612,15.521,770.563,58.479,60.018,0.879,39.703,VOLTAGE_SAG,0.869
131.700,CC_CHARGING,369.273,367.682,102.360,37.636,52.799,30.415,32.684,15.092,770.185,58.246,60.024,0.834,-46.408,VOLTAGE_SAG,0.908
131.750,CC_CHARGING,369.071,368.001,102.699,37.793,52.803,30.533,32.453,15.172,768.839,58.423,60.026,0.815,6.785,VOLTAGE_SAG,0.930
131.800,CC_CHARGING,369.357,368.217,103.968,38.283,52.808,30.635,32.619,15.403,772.323,58.380,59.989,0.837,25.389,VOLTAGE_SAG,0.914
131.850,CC_CHARGING,369.091,367.788,104.510,38.438,52.812,30.404,32.676,15.081,769.159,58.297,60.011,0.818,10.841,VOLTAGE_SAG,0.883
131.900,CC_CHARGING,370.226,368.043,102.455,37.708,52.816,30.632,32.532,14.967,770.764,58.186,59.979,0.802,-41.118,VOLTAGE_SAG,0.864
131.950,CC_CHARGING,369.704,368.296,105.006,38.673,52.820,30.409,32.578,15.014,772.460,58.138,60.011,0.837,51.033,VOLTAGE_SAG,0.918
132.000,CC_CHARGING,369.508,367.872,105.465,38.797,52.824,30.430,32.464,14.609,769.679,58.134,60.004,0.864,9.167,VOLTAGE_SAG,0.873
132.050,CC_CHARGING,396.868,375.600,120.976,45.439,52.828,30.499,32.667,15.442,771.214,58.208,59.990,0.875,310.235,NONE,0.050
132.100,CC_CHARGING,396.660,374.686,122.596,45.935,52.832,30.453,32.467,14.646,771.942,58.085,60.016,0.868,32.387,NONE,0.049
